Y_A,Y_H,pred_Y_A,pred_Y_H,pred_Y_H
3.0384418309292465,2.985116490275864,5.482819646637268,2.72854499156163,2.4940258764534993
2.985116490275864,2.660084462608863,5.1384276607285235,2.431449546852215,2.2224658585050086
2.660084462608863,2.2368451315148583,4.457329099370192,2.044587740671338,1.8688549199972888
2.2368451315148583,2.305764883497437,4.134817014992845,2.1075838229697395,1.9264364734821324
2.305764883497437,2.3287450298594785,4.2184670008150205,2.1285888200831713,1.9456360859121065
2.3287450298594785,3.362973504512247,5.180769329239162,3.0739251022138063,2.809720481396005
3.362973504512247,3.3340368806407548,6.095815489025524,3.0474755883022184,2.785544309729741
3.3340368806407548,3.039633692016955,5.801502097844725,2.7783764263646527,2.5395742871426754
3.039633692016955,4.933097756083267,7.257014258021028,4.509096787040635,4.1215388058806965
4.933097756083267,3.028323899152319,7.246719752479457,2.768038712986656,2.5301251027796474
3.028323899152319,1.917653299677392,4.5019736693008605,1.7528305255192365,1.6021743094588146
1.917653299677392,2.398506806701336,3.9286956591715674,2.1923545549964847,2.0039211401797505
2.398506806701336,1.9700374794708604,3.9763772777147985,1.800712272137213,1.6459406081434027
1.9700374794708604,0.1826334827185787,1.9594243161368587,0.16693608982649244,0.15258789172574796
0.1826334827185787,0.21875294655529393,0.36535371336391037,0.19995107683641414,0.18276523245795814
0.21875294655529393,-0.5100643642205968,-0.26516020579436006,-0.4662242062920506,-0.42615212075204834
-0.5100643642205968,0.7923309165705731,0.2569273038105807,0.7242298788374198,0.6619821420967431
0.7923309165705731,-0.12901645584643434,0.6037682982754461,-0.11792745964037359,-0.10779156539368144
-0.12901645584643434,1.1123184902965613,0.8950303833005706,1.016714441666429,0.9293275845998715
1.1123184902965613,1.268217276763318,2.166833552056876,1.1592136889789166,1.0595789864538268
1.268217276763318,0.9672957435869208,2.034829589868985,0.8841564358110087,0.8081629720474214
0.9672957435869208,1.000287091631003,1.7909516684418516,0.9143121693523245,0.8357268128519791
1.000287091631003,1.3723332070745224,2.1596286603481323,1.2543808293963292,1.1465664876763255
1.3723332070745224,-1.0787311899962067,0.26724517663626773,-0.9860139781122783,-0.9012658334614569
-1.0787311899962067,-0.2075133435128832,-1.170777540889238,-0.18967752044810832,-0.17337469077553042
-0.2075133435128832,-0.7505008564347424,-0.8720126538393761,-0.685995122688994,-0.6270336726711071
-0.7505008564347424,1.193541055359478,0.40326819753089754,1.0909559072260295,0.997187977880578
1.193541055359478,0.053786663470497764,1.1353543134995345,0.04916368647699744,0.04493805549649448
0.053786663470497764,1.4216121286799905,1.3429513010192267,1.2994242155335758,1.1877383836636755
1.4216121286799905,-1.4379581952016856,-0.014878669698421474,-1.314365333605448,-1.2013953089515625
-1.4379581952016856,0.020478794319022442,-1.2902313704681154,0.018718636895548972,0.017109765436822508
0.020478794319022442,0.0038702106222048283,0.022163179228771826,0.0035375650645143556,0.0032335104745651083
0.0038702106222048283,-0.24001807405527725,-0.21494871902945684,-0.21938846138204604,-0.2005319690070367
-0.24001807405527725,-0.3001288239033535,-0.4916575662216307,-0.2743326774524297,-0.25075371615241226
-0.3001288239033535,-0.5336608233609218,-0.7589398185271857,-0.48779254394843885,-0.44586665446634566
-0.5336608233609218,-0.037268172718086134,-0.5196763357494327,-0.03406496407957279,-0.031137072013714132
-0.037268172718086134,-0.2689318588410676,-0.27871225931744614,-0.2458170992329824,-0.22468905891521126
-0.2689318588410676,-1.9968902370922599,-2.0624178003945413,-1.8252570286169565,-1.6683757367489584
-1.9968902370922599,-1.737264906367737,-3.398937653193998,-1.5879465591131472,-1.451462160639264
-1.737264906367737,0.5323950104316308,-1.0967079564622908,0.48663552795267395,0.44480908428083193
0.5323950104316308,0.09868948140847703,0.5744316342664358,0.09020709613648267,0.08245377397106946
0.09868948140847703,0.47128405961138947,0.5188066525006962,0.43077707843041446,0.3937516822742944
0.47128405961138947,-0.06485356649738594,0.36994496837412655,-0.05927938645871689,-0.05418430856942228
-0.06485356649738594,0.219671103210967,0.14091946764240598,0.20079031770103922,0.18353234036324295
0.219671103210967,0.32972817207035876,0.5000793517274486,0.3013879543428493,0.27548358532004585
0.32972817207035876,0.030028430238450754,0.3274610225325393,0.027447479251977477,0.02508836163946618
0.030028430238450754,0.9517303560303246,0.8936256734933186,0.8699288971546055,0.7951582938482162
0.9517303560303246,-0.2032745040138958,0.6812664925364764,-0.18580301024970503,-0.1698331956844525
-0.2032745040138958,-0.0923050150060325,-0.2690451569665931,-0.0843713761962623,-0.0771196355992791
-0.0923050150060325,0.39517009023479405,0.2756766841451129,0.3612051234976968,0.33015945403020486
0.39517009023479405,0.01091238533297434,0.36962819258511237,0.009974463121714265,0.009117155555880684
0.01091238533297434,-1.136661343528555,-1.0246897557955914,-1.0389650206581853,-0.9496657208384649
-1.136661343528555,-0.2920493120121841,-1.3004543882280506,-0.26694760160137787,-0.24400338939252492
-0.2920493120121841,-1.428530210743518,-1.5661220009702486,-1.3057476867371756,-1.193518350957438
-1.428530210743518,-1.5771156822134527,-2.7358271430236805,-1.4415622002808823,-1.317659573559044
-1.5771156822134527,-2.296690392997067,-3.5260520316797996,-2.0992892871663913,-1.9188548550771962
-2.296690392997067,-2.148669345231589,-4.04629695761859,-1.9639906849705102,-1.7951852011158043
-2.148669345231589,-2.5002260607361184,-4.231561098573706,-2.2853310140546506,-2.088906249646232
-2.5002260607361184,-2.779493281677815,-4.805755567670248,-2.540595148466163,-2.322230368735964
-2.779493281677815,-1.9036862460915334,-4.262767512882007,-1.7400639436345056,-1.5905050184363645
-1.9036862460915334,-0.2210544394875653,-1.9340013582821816,-0.2020547558834195,-0.1846880997719333
-0.2210544394875653,-0.9040422928529936,-1.0240960806718078,-0.8263396347711612,-0.7553155393193229
-0.9040422928529936,-0.1995874334391361,-1.0045561814560133,-0.1824328443003805,-0.16675269632983228
-0.1995874334391361,-0.6859125241420924,-0.8060080612868538,-0.6269581734896874,-0.5730709638188439
-0.6859125241420924,-0.45540963376190025,-1.038864939427781,-0.41626706339862674,-0.38048880661385087
-0.45540963376190025,0.6490116148003857,0.1762222076490722,0.593228906408697,0.5422407355638735
0.6490116148003857,0.4459700233749578,0.9966844377284487,0.40763878985302554,0.3726021353079354
0.4459700233749578,-0.3512675107134507,0.08620100766328166,-0.32107598151619665,-0.2934794217011586
-0.3512675107134507,-0.9041832406477359,-1.1427481362165173,-0.8264684680681761,-0.7554332993626784
-0.9041832406477359,-1.3651373576896586,-2.065602240005145,-1.2478034650411822,-1.140554449410022
-1.3651373576896586,-1.2179938877042882,-2.3512419050098976,-1.1133070125987252,-1.0176180002328714
-1.2179938877042882,-0.32851143522506676,-1.407674553151795,-0.3002757963295575,-0.274467017562346
-0.32851143522506676,-1.8487791950615873,-1.9818338609173753,-1.689876167185174,-1.5446308937532827
-1.8487791950615873,-2.4895758526961886,-3.948898146498802,-2.2755961940229694,-2.0800081397976804
-2.4895758526961886,-3.1614789401105066,-5.143755997704933,-2.8897490453275125,-2.641374402032038
-3.1614789401105066,-4.6184297973513395,-7.081501365170938,-4.221474616984692,-3.8586378322923247
-4.6184297973513395,-2.7701954525471244,-6.725343645992741,-2.5320964700428643,-2.31446215381962
-2.7701954525471244,-3.037711192644706,-5.286527159202811,-2.7766191662876945,-2.5379680640028166
-3.037711192644706,-0.9315431652691286,-3.6129318611323056,-0.8514768004191544,-0.7782921593789804
-0.9315431652691286,-2.7305332876617894,-3.3333295127124005,-2.495843278013373,-2.2813249325880793
-2.7305332876617894,-0.9400262855409935,-3.3410510978637604,-0.859230794411018,-0.7853796956744713
-0.9400262855409935,-1.9527749038520668,-2.6331125805131634,-1.7849334191512243,-1.6315179514639215
-1.9527749038520668,-2.059956120171633,-3.652505599179847,-1.8829023834884286,-1.721066459149146
-2.059956120171633,-2.924486527990676,-4.536986050699253,-2.673126189491185,-2.4433703340918393
-2.924486527990676,-3.5552199795149924,-5.898019119152095,-3.2496479452662874,-2.9703399027404322
-3.5552199795149924,-4.575057701462933,-7.400417465031523,-4.181830363437017,-3.822401012116603
-4.575057701462933,-3.9260043143797247,-7.737916253530837,-3.588563275083511,-3.280125376355495
-3.9260043143797247,-5.173715808604202,-8.282832440346496,-4.729033658591211,-4.322572049066996
-5.173715808604202,-4.907289584651969,-9.176027105676479,-4.485506834310272,-4.09997641540673
-4.907289584651969,-4.724411894453217,-8.767057490632526,-4.318347526696769,-3.9471844915178287
-4.724411894453217,-3.8581561523641965,-7.812105436090027,-3.526546679330149,-3.2234391223055234
-3.8581561523641965,-3.7381077707642434,-6.914342463017434,-3.416816485742508,-3.1231402659252225
-3.7381077707642434,-3.253886225083434,-6.364318232737515,-2.974213901361787,-2.7185794828541923
-3.253886225083434,-2.673624662399102,-5.395394452334864,-2.4438259631303567,-2.2337785187510026
-2.673624662399102,-2.6732466070757304,-4.866879223384332,-2.4434804017552887,-2.2334626584613653
-2.6732466070757304,-2.1763119692123527,-4.414210608036571,-1.9892574186011847,-1.8182802527580695
-2.1763119692123527,-3.14660348976939,-4.845073941287163,-2.8761521436127238,-2.6289461573737483
-3.14660348976939,-3.570685445873435,-6.1142736210966495,-3.2637841509761674,-2.983261098082398
-3.570685445873435,-1.4098239752196042,-4.533405911934072,-1.288649256771037,-1.1778895352647671
-1.4098239752196042,-1.783239284965948,-2.9064199335914185,-1.6299694285297823,-1.4898731540632464
-1.783239284965948,-2.329894933435337,-3.743895534723532,-2.1296398891630237,-1.9465968153452657
-2.329894933435337,-0.7241891559987454,-2.7799170116910847,-0.6619449193960983,-0.6050505902839923
-0.7241891559987454,-1.165963464200895,-1.7204724132396445,-1.0657486168304267,-0.9741472603126664
-1.165963464200895,-1.6658014561344143,-2.5775555762804356,-1.5226254100561378,-1.3917553804572675
-1.6658014561344143,-2.931535333463035,-4.184630932098331,-2.67956914839438,-2.449259519087942
-2.931535333463035,-1.752319925271948,-4.2633825830476235,-1.6017075954287365,-1.4640404324889258
-1.752319925271948,-2.98684791785746,-4.313729721441954,-2.7301276025154753,-2.49547246160546
-2.98684791785746,-3.1296325034675214,-5.567400070528987,-2.86063981776994,-2.6147671197637665
-3.1296325034675214,-2.300493973229198,-4.942660557522672,-2.1027659487392953,-1.9220326967302788
-2.300493973229198,-2.167663406357282,-4.067048040162879,-1.9813522018569536,-1.811054491343081
-2.167663406357282,-2.1722732232556092,-3.950337748741461,-1.9855658038557098,-1.8149059332106237
-2.1722732232556092,-2.2767253802746916,-4.049609159659879,-2.081040272212517,-1.9021743474603139
-2.2767253802746916,-0.9960713257228186,-2.978995657089092,-0.9104587495639029,-0.8322045954449424
-0.9960713257228186,1.0278755774546267,0.028949163757223662,0.9395294180138202,0.8587766327703735
1.0278755774546267,0.022931588794020907,0.9564755363375746,0.020960613080360648,0.01915904321549406
0.022931588794020907,0.791677897589157,0.7414814729286484,0.7236329869985446,0.6614365532586617
0.791677897589157,2.5271450463047893,3.020890090236855,2.3099363061732605,2.1113967108375604
2.5271450463047893,3.1327514191971533,5.151803947799809,2.863490661923229,2.617372933158828
3.1327514191971533,2.1681609478804336,4.825046080985026,1.9818069795634556,1.8114701807935236
2.1681609478804336,1.8219903676758067,3.631952885551275,1.6653898461215275,1.5222491780253955
1.8219903676758067,1.2021564228327035,2.752667203195242,1.0988307817396736,1.0043860049871833
1.2021564228327035,0.3525719810049158,1.4151594428391747,0.3222683322643208,0.2945692896083498
0.3525719810049158,-0.11904488234843458,0.212563221979362,-0.10881294534433633,-0.09946044584977677
-0.11904488234843458,0.2431062133799975,0.11292426617224761,0.22221117437001764,0.2031120691173792
0.2431062133799975,-0.4285083215894926,-0.1687584426368791,-0.39167792564351167,-0.3580131113144899
-0.4285083215894926,0.603439864134238,0.159227826333888,0.5515740589540431,0.5041661325234554
0.603439864134238,0.4901336973555729,0.9954027649855731,0.4480065851606157,0.4095003086508227
0.4901336973555729,0.09116256298738534,0.5291129240842984,0.0833271182104404,0.07616513184493844
0.09116256298738534,1.052488581918645,1.0409848517803486,0.9620269286725666,0.8793404768382659
1.052488581918645,1.1265707747569211,1.9834438076096008,1.0297417387616365,0.9412351822961439
1.1265707747569211,1.3202934232371906,2.227207637417118,1.206813877817103,1.1030879273192526
1.3202934232371906,2.255572676913757,3.2548583183186213,2.0617056489234495,1.8845015398124487
2.255572676913757,2.5290036408577956,4.355061848337003,2.3116351540659537,2.112949542334801
2.5290036408577956,2.238968799188055,4.339948511310887,2.0465288785841524,1.870629216627653
2.238968799188055,3.1225821704303467,4.880241117477823,2.8541954625965023,2.6088766585071927
3.1225821704303467,3.0990481898650324,5.663110632374144,2.83268423346619,2.589214324827068
3.0990481898650324,5.866111339357952,8.160351436960433,5.361917622675041,4.901059480316629
5.866111339357952,6.11808164353859,10.90836433083159,5.592231017054772,5.111577381635213
6.11808164353859,6.914996121900256,11.863090057074954,6.320650499416657,5.777389029799993
6.914996121900256,7.700856791761399,13.30377847015718,7.038966250845417,6.43396536519776
7.700856791761399,7.238481429457386,13.598224295215266,6.616332164991193,6.0476567832790025
7.238481429457386,8.281927841975047,14.127132226427285,7.570094100953333,6.919442645569129
8.281927841975047,7.68249919494242,14.531290233744507,7.022186494001521,6.418627832593865
7.68249919494242,6.587086561416422,12.988595936543849,6.020924846545852,5.503424870730409
6.587086561416422,5.912828301640644,11.377789528690242,5.404619250525295,4.940090892719423
5.912828301640644,6.279989092846307,11.098260395855029,5.7402224811548095,5.246848942888996
6.279989092846307,4.331437589304172,9.658832136966112,3.9591494600150403,3.618859587275154
4.331437589304172,4.712928932001643,8.232447966816212,4.30785152770055,3.93759062622451
4.712928932001643,3.6726341314146946,7.632785715772158,3.3569703218462323,3.0684378945788136
3.6726341314146946,4.415277767523203,7.361854886281933,4.035783554234268,3.6889069621919743
4.415277767523203,3.2998114412679938,7.022500726955136,3.0161918338863516,2.756949401723063
3.2998114412679938,5.230217396730962,7.764282705576315,4.780678921280542,4.3697783886882124
5.230217396730962,5.350443464792683,9.630828183690872,4.890571529134729,4.470225699788786
5.350443464792683,3.7900171187669045,8.319915603776812,3.4642642124792293,3.1665098488444143
3.7900171187669045,5.67136088211755,8.612024059747542,5.183906015275918,4.738348014485751
5.67136088211755,4.784271575981198,9.517023659831198,4.373062253831104,3.99719647435782
4.784271575981198,3.9949997486896076,7.991150535159767,3.6516285347945154,3.3377701614372635
3.9949997486896076,2.9293048103872463,6.302705319903191,2.6775303393271854,2.447395946163011
2.9293048103872463,3.5637432971840086,5.910163035265542,3.2574386816791012,2.977461023436729
3.5637432971840086,4.763190301630127,7.579419455623047,4.353792920210882,3.979583344715657
4.763190301630127,3.706714413127752,7.709555963248191,3.3881213949390543,3.0969115252548933
3.706714413127752,2.7350530283337866,5.86348586727844,2.4999745458596725,2.2851011169438795
2.7350530283337866,1.6529325658431064,3.994073327092992,1.5108626040598938,1.381003590538075
1.6529325658431064,3.2831153414093013,4.492935736565059,3.000930767929144,2.74300002814951
3.2831153414093013,4.463652240936522,7.051335312699477,4.080000229724592,3.7293232035164396
4.463652240936522,3.6558911088649544,7.390646761615145,3.3416663662148474,3.0544493177091594
3.6558911088649544,4.172353867276907,7.1254984288577585,3.8137390231391373,3.4859472133188976
4.172353867276907,3.85753817195513,7.309043506408585,3.5259818144896866,3.222922807737441
3.85753817195513,3.6669941001424866,6.849050208076862,3.3518150526531656,3.0637257220446044
3.6669941001424866,4.485775841715309,7.4208905812982495,4.1002223015589445,3.747807183288205
4.485775841715309,4.538686701995423,8.214330781992023,4.148585460345816,3.792013516647016
4.538686701995423,4.630660161601106,8.346208744020387,4.232653778410178,3.86885614203559
4.630660161601106,4.0881535262400055,7.936120218970715,3.7367757221850804,3.4155989270673164
4.0881535262400055,4.807847536711103,8.09740137034086,4.394611854920504,4.016893881917683
4.807847536711103,4.141510455370367,8.14596841389223,3.7855466100944843,3.4601779451299985
4.141510455370367,4.117624836937853,7.517707446359228,3.7637139664584014,3.4402218226001606
4.117624836937853,4.1359982125529,7.512690041097249,3.78050814590695,3.455572538182282
4.1359982125529,2.724367971548796,6.244506733653307,2.490207872341165,2.276173891423552
2.724367971548796,2.571380654411033,4.82034589220277,2.3503698528506365,2.1483549842037806
2.571380654411033,2.1608060714529618,4.307375303528619,1.975084256579242,1.8053252775081792
2.1608060714529618,2.2360837709702475,4.002178235291784,2.0438918192533504,1.868218813196849
2.2360837709702475,0.9974059517427567,2.9432172867786974,0.9116786641481989,0.8333196580697869
0.9974059517427567,0.008719517056108517,0.9158049433825194,0.007970072414186572,0.007285042724112451
0.008719517056108517,1.829482931433719,1.673185841597427,1.6722384221761653,1.5285091172787155
1.829482931433719,2.5302997083801575,3.9684021699415126,2.312819824265052,2.1140323898380498
2.5302997083801575,3.1526607242739644,5.172797447901933,2.881688757317418,2.63400689776474
3.1526607242739644,4.695374271471492,7.143511885772079,4.291805694573387,3.922923936412848
4.695374271471492,4.571658086007972,8.435124948777192,4.178722945769034,3.8195606777637274
4.571658086007972,4.276739683873097,8.054071455268863,3.9091528530487643,3.5731602010109014
4.276739683873097,4.604062128539877,8.08356656622329,4.208341852851823,3.8466338324762943
4.604062128539877,2.4291075417293593,6.401797540589041,2.2203251493001934,2.029487655003208
2.4291075417293593,1.6445599365839636,3.707971749079881,1.5032096043509526,1.3740083680419761
1.6445599365839636,2.477878523805293,3.752364528970526,2.2649042534357684,2.0702351741414606
2.477878523805293,2.219936363327439,4.276089046695446,2.0291322852807188,1.854727864810079
2.219936363327439,0.8828916421754032,2.8242851553072925,0.8070068877367982,0.7376444466616073
0.8828916421754032,1.7646928758568357,2.4099091662311016,1.6130170878586667,1.4743778712546534
1.7646928758568357,2.498999634320988,3.88093811256503,2.2842099992924383,2.0878815863793663
2.498999634320988,2.8950678622764436,4.909838615078771,2.6462360653521513,2.41879142275587
2.8950678622764436,2.6408040441327185,5.038913152525933,2.4138262851002303,2.2063573204479514
2.6408040441327185,1.7235671255024432,3.9725787845124643,1.5754261058922239,1.4400178434612514
1.7235671255024432,1.9284310911218911,3.324156006110719,1.762681963130392,1.6111790135771171
1.9284310911218911,2.2179610722675913,3.7741678927658113,2.0273267709747342,1.8530775349040818
2.2179610722675913,1.690568224759767,3.5576581277147126,1.5452634688086213,1.4124476924755693
1.690568224759767,2.3145542931500422,3.645580113515345,2.115617780694513,1.9337799105586273
2.3145542931500422,2.388461298566956,4.280822880710232,2.183172460764302,1.9955282492118829
2.388461298566956,2.587371383026724,4.52914900632414,2.364986174397181,2.161715029307814
2.587371383026724,0.38568100816184714,2.7061595807093286,0.3525316303697071,0.32223144977616197
0.38568100816184714,1.8878280257478224,2.0694146770431496,1.7255687412412768,1.5772556822645416
1.8878280257478224,3.217398940895123,4.646927483828573,2.940862708250224,2.6880948330177126
3.217398940895123,2.3881471862512904,5.102332674003383,2.182885346479654,1.9952658124708262
2.3881471862512904,0.9576911966820114,3.045480336073119,0.8753774020818468,0.800138498432912
0.9576911966820114,1.8348271541815753,2.541832196396297,1.6771233076605188,1.5329741456506747
1.8348271541815753,1.1019988725387506,2.6731852800980906,1.0072817976005681,0.9207056786183363
1.1019988725387506,0.22645221423216821,1.209195184929663,0.206988590557189,0.18919787013840322
0.22645221423216821,1.6079551910572292,1.6697314818469942,1.4697510457319791,1.3434255807899333
1.6079551910572292,-0.1321225163468085,1.3433462336648618,-0.12076655347453083,-0.11038663841243902
-0.1321225163468085,0.9399277729883968,0.7352880632332381,0.8591407490366183,0.7852973897222137
0.9399277729883968,-0.5692127944338845,0.33743565834932376,-0.520288814337643,-0.475569862399347
